"","SC249360.PC04924.C01","SC249365.PC04924.H01","SC249382.PC04924.D02","SC249385.PC04924.G02","SC249394.PC04924.G03","SC249398.PC04924.C04","SC249410.PC04924.E05","SC249417.PC04924.D06","SC249421.PC04924.H06","SC249426.PC04924.D07","SC249433.PC04924.B08","SC249436.PC04924.E08","SC249447.PC04924.G09","SC249452.PC04924.D10","SC253845.PC04924.H10","SC253846.PC04924.A11","SC249410.PC04925.F02","SC249426.PC04925.F03","SC249433.PC04925.C04","SC249436.PC04925.E04","SC249447.PC04925.C05","SC253182.PC04925.H05","SC253186.PC04925.D06","SC253193.PC04925.C07","SC253200.PC04925.C08","SC253846.PC04925.D09","SC249360.PC07578.B09","SC249365.PC07578.E09","SC249382.PC07578.H05","SC249385.PC07578.C07","SC249410.PC07578.B01","SC249421.PC07578.F02","SC249426.PC07578.F03","SC249433.PC07578.G08","SC249436.PC07578.E04","SC253182.PC07578.A01","SC253186.PC07578.D06","SC253200.PC07578.C08","SC253845.PC07578.C09","SC253846.PC07578.D09","SC304090.PC07578.G04","SC249396.PC04924.A04","SC249399.PC04924.D04","SC249401.PC04924.F04","SC249405.PC04924.A05","SC249407.PC04924.B05","SC249411.PC04924.F05","SC249414.PC04924.A06","SC249418.PC04924.E06","SC249419.PC04924.F06","SC249424.PC04924.B07","SC249429.PC04924.G07","SC249430.PC04924.H07","SC249435.PC04924.D08","SC249440.PC04924.A09","SC249441.PC04924.B09","SC249445.PC04924.E09","SC249448.PC04924.H09","SC249449.PC04924.A10","SC249453.PC04924.E10","SC249396.PC04925.A02","SC249405.PC04925.C02","SC249411.PC04925.G02","SC249414.PC04925.H02","SC249418.PC04925.B03","SC249419.PC04925.C03","SC249424.PC04925.E03","SC249429.PC04925.G03","SC249430.PC04925.H03","SC249435.PC04925.D04","SC249440.PC04925.G04","SC249441.PC04925.H04","SC249445.PC04925.B05","SC249448.PC04925.A11","SC249448.PC04925.D05","SC249449.PC04925.E05","SC249453.PC04925.F05","SC253183.PC04925.A06","SC253184.PC04925.B06","SC253188.PC04925.E06","SC253190.PC04925.G06","SC253190.PC04925.H06","SC253197.PC04925.G07","SC253197.PC04925.H07","SC253199.PC04925.A08","SC253199.PC04925.B08","SC253199.PC04925.E11","SC253201.PC04925.D08","SC253201.PC04925.E08","SC253203.PC04925.G08","SC253203.PC04925.H08","SC249411.PC07578.G02","SC249414.PC07578.H02","SC249424.PC07578.E03","SC249429.PC07578.G03","SC249430.PC07578.H03","SC249441.PC07578.H04","SC249448.PC07578.D05","SC249453.PC07578.F05","SC253183.PC07578.D08","SC253184.PC07578.G06","SC253201.PC07578.E08","SC304095.PC07578.A06","SC304096.PC07578.A07","SC304098.PC07578.A08","SC304929.PC07578.B04","SC304931.PC07578.B06"
"Erysipelatoclostridium",0,0,0,0,0,0,0,0,0,0,0,0,0.00027407272062854,7.1536386983239e-06,0,0,0,0,9.19641707590723e-06,0,0.000224870699347875,0,8.25947981796106e-06,8.6788228044748e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69971126082772e-06,0,4.76633064035652e-05,7.70453122742813e-05,0.000114133536237398,0.00025698635769564,9.66945345273869e-05,0.000307104347232649,0.000332223221592889,0.000485214622045145,0.000461379026419273,0.000728792509797797,0.00026245300933252,0.000848422954554382,0.000789165138442113,0.000997826440080136,0.0009739245484114,0.000885691840852729,0.00117043025015996,0.000606822047297933,0.000787518757828681,0.00100230128374748,0.000224664407541235,6.18078805047644e-05,0.000335412285154834,0.00048035683650712,0.000513827768247101,0.000674010361651828,0.000203333035111549,0.000810595984795423,0.000942828485456369,0.0011744747487929,0.000940412782956059,0.000661070209278528,0.000880319676870895,0.000499725151166858,0.000313841180670522,0.00074412759307796,0.000912797938953439,0.000401810421294436,0.000356485629775221,0.000255219233321423,0.000290623751226069,0.000203498321138851,0.000359333273444454,0.000347181235548581,0.000147280827718252,0.000220483829715929,0.00024081671267986,0.000273283338557868,0.000371223318323995,0.000331989102945915,0.000337849980232182,0.000434812684671865,0.000493837321755592,0.00030299313936963,0.000753376315434698,0.00118759203838297,0.000916757059379264,0.000500988059784575,0.00110313875977032,0.000199362041467305,0.000314821810855056,0.000291043967944553,0.000145868280942309,0.000183987625128621,0.00018605175621582,0.000364157595010266,0.000337891270902529
"Erysipelotrichaceae UCG-003",0,0,0,7.0552336605198e-05,6.64588719271079e-06,0,1.52842098827701e-05,1.39736038623041e-05,0,7.28501908675001e-06,2.04876049989756e-05,0,0.00378079804354243,0.000121611857871506,0,0,0,0,0,7.38661545279953e-06,0.00344501911400944,8.9420643649793e-06,8.25947981796106e-06,0,1.70005865202349e-05,0,6.83018120470736e-06,1.29332643559234e-05,7.41784734070173e-06,8.83997436407434e-05,0,1.68324664613106e-05,6.42545508285624e-06,9.97423323082038e-05,1.42097933896041e-05,0,4.23274451154128e-05,3.69306221332605e-05,1.53994225216554e-05,6.46462556888705e-05,0.0017873739901337,0.00260990995329128,0.00330226364846871,0.0029076170756421,0.00264050459670941,0.00580085989217225,0.00682273055076128,0.00849467289017065,0.0116551440212376,0.013475224772996,0.00390591831536045,0.0135511999685769,0.0100036076120614,0.0124225524245635,0.00679909590400412,0.00638468292232097,0.00709280731596935,0.00311103134107672,0.00500415462651768,0.00607795498464474,0.00343549323198472,0.00222508369817152,0.00931902240916673,0.00793732486990336,0.0100030663915202,0.0111865600321915,0.00415612723768005,0.0128200083420558,0.0119859578736209,0.0119078689808169,0.00596704394141145,0.00585907432059188,0.00772437363528874,0.00314826845235121,0.00240873106164625,0.00510140805476779,0.00516967804678303,0.00266862770369135,0.00381535971326994,0.00233950963877971,0.00478076070766883,0.00358897039099427,0.00816666530555578,0.00658949985071207,0.00547884679111897,0.00669388907017559,0.0069320810864274,0.0048306848962729,0.00477090709105283,0.00968627029771611,0.00975451964202279,0.0104849149644738,0.00770591987489455,0.00450882647871473,0.012767745977367,0.0136652257216601,0.00670422338080409,0.00294330485123438,0.00587397818236675,0.00269138755980861,0.00465936280065483,0.00589533246696989,0.00300488658741157,0.00797961144539315,0.0088797429103005,0.0126447913841863,0.0120203022329581
"Escherichia-Shigella",0.000547526219897858,0.000224499840259729,0.00126888457115667,0.000590875819068533,0.00525689676943424,0.000586465398541486,0.000504378926131414,0.000328379690764147,0.000533139651682094,0.000684791794154501,0.000355118486648911,0.000281384148256727,0.00316237754571392,0.000371989212312843,0.000330636975978839,0.000328083989501312,0.000606971213643917,0.000580753157133585,0.000367856683036289,0.000295464618111981,0.00285136046773105,0.000339798445869213,0.000264303354174754,0.000251685861329769,0.000246508504543407,0.000289381158392777,0.000307358154211831,0.000323331608898086,0.000949484459609821,0.000589331624271623,0.000479382555268814,0.000496557760608662,0.000681098238782762,0.00027429141384756,0.000355244834740103,0.000232804780258155,0.00158727919182798,0.000642592825118732,0.000446583253128008,0.000349089780719901,0.000810276208860609,0.00735782732219387,0.0188548601864181,0.00325271304169053,0.00751242152866621,0.00441889032962533,0.00534798356710504,0.00483847820292906,0.00772987322723982,0.0101510385293265,0.0108532038565154,0.00813857574924388,0.00368277064606319,0.00486537078147601,0.00471342729561366,0.00197162705441999,0.00648418358588617,0.0152645658658325,0.00591569208636662,0.00384081851932036,0.00858405257147137,0.00808653103270667,0.00681702806584959,0.00552410361983187,0.00812179375616386,0.011267038881344,0.0123951818204,0.00777542556289202,0.00373119358074223,0.00547272608638914,0.00480193075898802,0.00208282394704194,0.00804370528278112,0.0136353576961243,0.0121378076624324,0.00649871431288085,0.00381327737114194,0.0191504363054669,0.0186528697093197,0.0249264117877257,0.0177789079812548,0.017278857449426,0.0131238311460281,0.0114639243978141,0.0101771051953312,0.0111212043708714,0.0101659055138427,0.00690442317121201,0.00622142783487437,0.00602462577993028,0.00562843690471912,0.00599843862717777,0.00564826436757958,0.0115786663973394,0.00640766381969722,0.00387946732538438,0.00207145106546765,0.0112026496701829,0.00304541725987875,0.018732364127101,0.0163917222851866,0.00577350010829543,0.00148785646561155,0.00570361637898725,0.00505722500986638,0.00332390655871073,0.00361615551625473
"Faecalibacterium",5.66406434377095e-05,6.04422646853117e-05,0.000346960624925651,0.00222239860306374,4.65212103489755e-05,0.000237985958828429,0.000244547358124322,5.58944154492164e-05,4.63599697114865e-05,3.642509543375e-05,0.000519019326640716,9.81572610197885e-05,0.0357910863118245,0.000922819392083783,0.00014609540799065,7.03037120359955e-05,0.000179106259763779,0.00012526048487195,0.000423035185491732,0.000110799231791993,0.040953451765235,0.000143073029839669,0.00015693011654126,0.000164897633285021,0.000204007038242819,0.000101283405437472,0.000191245073731806,7.11329539575789e-05,0.000400563756397893,0.00173116164629789,1.59794185089605e-05,0.00132976485044354,0.000167061832154262,0.00109716565539024,0.000198937107454458,0.000258671978064616,0.000388001580224618,0.000553959331998907,0.000238691049085659,0.00155151013653289,0.0316563793363679,0.0951509606587374,0.0967624120220658,0.0928454998017534,0.103187944422957,0.0551422916808845,0.0725218983721062,0.0695428731539634,0.100176033843926,0.108694197175557,0.0473110145352652,0.113240897128717,0.130896190962932,0.154059761295163,0.139932744078355,0.167834753007501,0.144852447759796,0.222310539046007,0.185035903414235,0.180606672921027,0.0983936494860802,0.110038629925315,0.0954655885125825,0.0770743981243209,0.0984808930658114,0.113706553996278,0.0482387292498638,0.120550575680546,0.136830491474423,0.168602375048936,0.169557256990679,0.147291876081031,0.166268221322723,0.189966946750716,0.233207535326748,0.210067219525908,0.167528279674464,0.0408861056988848,0.0564114422252411,0.0314430095451993,0.0716460202710067,0.0649529641380459,0.124468145921976,0.126457293236215,0.160521374130123,0.153871255082152,0.15248858270764,0.118042326766495,0.117739662461761,0.155946998916153,0.168781224167056,0.0906090342217347,0.0743225169242165,0.0468990095009992,0.121824915344293,0.129827561636027,0.137968438363834,0.220358206462746,0.159851406266205,0.0399797570850202,0.0564230645454673,0.114935293480615,0.0806359857049085,0.16335375368827,0.17005130518126,0.150962693216596,0.117593351450057
"Family XIII AD3011 group",0.00221842520131029,0.00233997910424564,0.00256750862444982,0.00197546542494554,0.00213997567605287,0.00227786560592925,0.00131444204991823,0.00122269033795161,0.00137534576810743,0.0011510330157065,0.00320289558150652,0.0028923672913831,0.00198175659531406,0.00303314280808933,0.00314489588779873,0.0031636670416198,0.00138309833928696,0.00113873168065409,0.00242785410803951,0.003058058797459,0.00190690353046998,0.00177947080863088,0.00210616735358007,0.00235196098001267,0.00235458123305254,0.00316148915544109,0.00273890266308765,0.00264485256078634,0.00262591795860841,0.00271829211695286,0.00202938615063798,0.00166641417966975,0.00144572739364265,0.00314188346770842,0.00323272799613494,0.00186243824206524,0.00261724702296969,0.00245219330964849,0.0031953801732435,0.00348443318163012,0.0025976501989943,0.000115567968411422,0.000144569145900704,8.07671409900583e-05,0.000215703192407248,0.000230328260424486,0.000421356281044639,0.000416874534433153,0.000766598997742792,0.00100394886553778,0.000409117926312458,0.000903413331238462,0.0019541231999519,0.00181001075177327,0.00149763869236847,0.00147101862263366,0.00176344824357434,0.000863225729254805,0.00137040665732392,0.00153953477183614,0.000121693220751502,0.00014421838784445,0.000625498585829284,0.000709098187224796,0.000712728839826625,0.00101604547054977,0.000349732820391863,0.000826335712655528,0.00208625877632899,0.00176986819783375,0.00132323568575233,0.00150325554438679,0.00113060664382438,0.000763865588212198,0.000776756922159541,0.0012071403176598,0.00139905478493798,8.33946157403547e-05,9.63474675068166e-05,6.80584622190462e-05,0.000283358157445417,0.000240498015891369,0.000236833293861118,0.000305519487282751,0.000191465076033727,0.00018520641696138,0.000292420293968401,0.000217019121795954,0.000178737153267109,0.000331989102945915,0.000345038277683931,0.000494105323490755,0.000370377991316694,0.000331849628833404,0.000761306592439274,0.00222475575190411,0.00156758459008363,0.000925436277102062,0.0012728524151196,0.000199362041467305,0.000139920804824469,0.000142137751786875,0.000189628765225002,0.000218059407559847,0.00016350002818966,0.000658582884593035,0.000280377863089333
"Flavonifractor",0.00194466209136136,0.00177872950359631,0.0017744557674769,0.00138458960587701,0.00311692109338136,0.00236286059122512,0.00130679994497684,0.00106898069546626,0.000973559363941216,0.000684791794154501,0.000635115754968244,0.00059548738352005,0.000351375282857103,0.000436371960597758,0.00134561559991388,0.00152324709411324,0.00126369416611111,0.000797112176457861,0.000634552778237599,0.000650022159846358,0.00048572071059141,0.000786901664118178,0.000429492950533975,0.000494692899855064,0.000374012903445169,0.00158436184220045,0.00202173363659338,0.00264485256078634,0.00282619983680736,0.00184902797115222,0.00148608592133332,0.00110252655321584,0.00113730554966555,0.000606765854874907,0.000568391735584165,0.000530277555032463,0.000571420509058073,0.000391464594612561,0.00179403272377286,0.0015967625155151,0.00125513373529388,0.000269658592959985,0.000372836218375499,0.000198246618793779,0.000319835768052126,0.000196205555176414,0.00021067814052232,0.000273360350447969,0.000291023693587541,0.000193353114844314,0.000254733803175681,0.000157115361954515,6.01268676908276e-05,8.50859755107092e-05,0.000101067641816277,7.70166818132808e-05,0.000124845893350396,0.000222216524362623,0.000124018702020265,0.000144331384859638,0.000430606781120701,0.000309039402523822,0.000281021103778374,0.00024017841825356,0.000157463348333789,0.000150897842160857,0.000219599677920472,0.000141657550740948,9.02708124373119e-05,4.07803732219757e-05,8.32223701731025e-05,5.43345377489201e-05,0.000112197605875702,0.000221306852659609,0.000172612649368787,6.61446749402631e-05,0.000187678080906315,0.000386647763887099,0.000298677149271131,0.000587004236639273,0.000319686126348676,0.000258997863267628,0.000408333265277789,0.000368012109681496,0.000353473986523804,0.000264580595659114,0.000301020890849825,0.000192905886040848,0.000268105729900663,0.00017575893685372,0.000273155303166445,0.000286581087624638,0.000205765550731497,0.000230851915710194,4.75816620274546e-05,6.3338242047092e-05,0.000167955491794674,0.000194828689916224,0.000188570728165867,0.000329714145503619,0.000251857448684045,0.000311349361056963,0.000306323389978849,0.000449747528092185,0.00048486215256244,0.000255685119900825,0.000345080446879179
"Fusicatenibacter",9.44010723961824e-06,8.63460924075881e-06,1.98263214243229e-05,0.000202837967739944,2.65835487708432e-05,1.69989970591735e-05,1.52842098827701e-05,4.19208115869123e-05,3.09066464743243e-05,0,2.04876049989756e-05,3.27190870065962e-05,0.00405487076417097,0.000336221018821223,2.30676959985237e-05,0,9.95034776465437e-06,2.27746336130817e-05,4.59820853795361e-05,5.17063081695967e-05,0.00487519676186193,1.78841287299586e-05,4.12973990898053e-05,2.60364684134244e-05,0,1.44690579196389e-05,5.46414496376589e-05,0,5.19249313849121e-05,0.00012523297015772,0,8.41623323065529e-05,0,0.000149613498462306,4.97342768636144e-05,0,1.41091483718043e-05,2.21583732799563e-05,0,2.58585022755482e-05,0.00245466027978361,0.00673183415996533,0.00712193266121362,0.00614564518260716,0.00693969236261938,0.0127533610864669,0.0115548857071088,0.0108182358689784,0.0149770730114564,0.01944686135838,0.0102279481578115,0.0146038728936722,0.0155352794396176,0.0158027861789435,0.0133225527848729,0.0147872029081499,0.0105104636464364,0.00705964804321257,0.0083898651916709,0.010776743402853,0.00596296781682362,0.00800412052536698,0.0134346217999855,0.0107394064161949,0.0164673512178547,0.0188119309893869,0.00945091947198477,0.0175104472443671,0.0173219658976931,0.0153007960328853,0.0116344873501997,0.0164905322067973,0.0103998550061709,0.00829543750936985,0.00654358861698038,0.00814406310201989,0.010134616368941,0.00475349309720022,0.00781377961480282,0.00286696272097732,0.00566716314890834,0.00642869696325005,0.00577383237102794,0.0065825562260011,0.00560403549467948,0.00613826981929145,0.00497974559434425,0.0052406099041097,0.00510775787990238,0.00836807827131321,0.00809402293066887,0.0128566205172295,0.0100516471532336,0.0086425185944004,0.0172404222079477,0.0158424777920289,0.0163826585954722,0.00630409975228924,0.00947567909033481,0.00433995828732671,0.00565979655514979,0.00490036820446177,0.00510538983298082,0.0106031386925976,0.0099791396515758,0.0140084453569907,0.0184761822599894
"Fusobacterium",0.00016048182307351,4.3173046203794e-05,0.000664181767714818,0.000105828504907797,5.31670975416863e-05,0.000696958879426114,0.000267473672948477,5.58944154492164e-05,1.54533232371622e-05,0.000116560305388,8.19504199959025e-05,0.000111244895822427,6.32475509142785e-05,5.00754708882673e-05,6.15138559960631e-05,5.46806649168854e-05,4.97517388232719e-05,2.27746336130817e-05,0,0,3.597931189566e-05,2.68261930949379e-05,9.91137578155328e-05,8.6788228044748e-06,8.50029326011747e-06,2.89381158392777e-05,1.36603624094147e-05,6.46663217796172e-06,0.000348638825012981,3.68332265169764e-05,1.59794185089605e-05,2.52486996919659e-05,0,4.98711661541019e-05,7.10489669480206e-06,7.76015934193849e-05,0.000148146057903945,5.90889954132167e-05,0.000123195380173244,2.58585022755482e-05,2.38316532017826e-05,0.000327442577165696,0.000235875974890622,0.000146849347254651,0.000163636904584809,0.000110898792056234,8.10300540470461e-05,0.000116178148940387,5.67851109439105e-05,3.71832913162141e-05,7.71920615683883e-05,9.42692171727091e-05,6.01268676908276e-05,8.50859755107092e-05,8.26917069405906e-05,8.47183499946088e-05,8.5831551678397e-05,7.69211045870619e-05,8.0612156313172e-05,4.81104616198792e-05,0.000168498305655926,2.06026268349215e-05,2.71955906882297e-05,0,1.65750892982936e-05,0,0,1.57397278601053e-05,2.00601805416249e-05,3.26242985775806e-05,3.3288948069241e-05,2.716726887446e-05,1.72611701347234e-05,3.56946536547756e-05,7.84602951676304e-06,0.000157093602983125,8.53082185937793e-06,3.7906643518343e-05,9.63474675068166e-06,0,7.26559378065172e-06,0,5.71666571388905e-05,2.08308741329149e-05,2.94561655436504e-05,8.81935318863714e-06,2.58017906442707e-05,3.2150981006808e-05,4.12470353693328e-05,1.95287707615244e-05,1.43765949034971e-05,1.97642129396302e-05,4.11531101462993e-05,7.21412236594357e-06,1.58605540091515e-05,7.9172802558865e-06,2.79925819657791e-05,1.3916334994016e-05,9.42853640829334e-06,3.06710833026623e-05,6.99604024122347e-06,2.70738574832142e-05,2.91736561884618e-05,2.04430694587357e-05,2.81896600327e-05,1.54960678727773e-05,6.4702583789846e-05
"Gordonibacter",0,0,9.91316071216147e-06,2.64571262269492e-05,6.64588719271079e-06,8.49949852958675e-06,7.64210494138506e-06,0,0,2.185505726025e-05,0.000129754831660179,0.000104701078421108,0.000358402788514245,0.000221762799648041,7.68923199950789e-06,0,0,2.27746336130817e-05,0.000174731924442237,0.000147732309055991,0.000386777602878345,1.78841287299586e-05,8.25947981796106e-06,4.3394114022374e-05,6.80023460809398e-05,0,0,1.29332643559234e-05,0,0,3.19588370179209e-05,0,6.42545508285624e-06,0.000116366054359571,0.000149202830590843,2.58671978064616e-05,6.34911676731193e-05,0.000110791866399781,7.69971126082772e-06,0,2.38316532017826e-05,0,3.04356096633061e-05,1.46849347254651e-05,7.4380411174913e-06,0.00017061352624036,0.000186369124308206,0.000157182201507582,0.000354906943399441,0.00029002967226647,0.000123507298509421,0.000329942260104482,0.000210444036917897,0.000116026330241876,5.51278046270604e-05,0.000100121686357265,0.000140451630019195,6.83743151884994e-05,6.82102861111456e-05,0.000160368205399597,1.87220339617696e-05,2.06026268349215e-05,0.000199434331713685,0.000171556013038257,0.000240338794825257,0.000251496403601429,0.000121999821066929,0.000283315101481895,0.000140421263791374,0.000154965418243508,4.99334221038615e-05,5.43345377489201e-05,0.000146719946145149,7.13893073095512e-05,3.92301475838152e-05,7.4412759307796e-05,5.11849311562676e-05,0.000242602518517395,0.000356485629775221,0.000144624232215473,0.000188905438296945,0.000194248397450721,0.000171499971416671,0.000131928869508461,6.62763724732133e-05,0.00012347094464092,8.60059688142357e-05,0.000152717159782338,0.000192486165056887,0.000244109634519055,0.000265967005714696,0.000227288448805747,0.000195477273194922,0.000115425957855097,0.000190326648109818,0.000229601127420708,4.89870184401134e-05,5.56653399760639e-05,0.000122570973307813,0.000199362041467305,6.99604024122347e-05,0.000162443144899285,1.45868280942309e-05,4.08861389174713e-05,3.382759203924e-05,0,2.15675279299487e-05
"Gossypium arboreum",0,0,0,8.81904207564974e-06,0,1.69989970591735e-05,7.64210494138506e-06,0,0,0,6.82920166632521e-06,0,7.02750565714205e-06,0,0,7.81152355955505e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20999359101859e-05,0,1.68324664613106e-05,0,0,0,0,0,0,0,1.29292511377741e-05,8.73827284065362e-05,0.000134829296479992,0.00431424766977364,0.00553622039150036,0.00107107792091875,0.00110898792056234,0.00164491009715503,0.00764042179502074,0.00472736048608055,0.00215663089634042,0.000555782843292396,0.00702305667936682,0.000157833027688423,0.000154701773655835,3.67518697513736e-05,1.54033363626562e-05,0.00027310039170399,0.000213669734964061,0.000161224312626344,5.61288718898591e-05,0.000112332203770618,0.000782899819727015,0.00148669229095656,0.00725110081775033,0.0043923986640478,0.00233388662542126,0.000691332319379265,0.00641393910299291,9.02708124373119e-05,0.000228370090043064,4.16111850865513e-05,0,0.000181242286414596,0.000149917545350057,0.000125536472268209,0.000148825518615592,5.11849311562676e-05,0.00097799140277325,0.000211964428514996,0.000459394619978562,0.000334217313909979,0.000332997252772665,0.00231116628147229,0.00191644042022817,0.000272469531278766,0.000264580595659114,0.000292420293968401,0.000924340703945729,0.000879936754545767,0.000302695946803628,0.000316285087876936,0.00156137282223079,0.00670795695384679,0.000851266439181341,0.00585254442937692,9.5007363070638e-05,5.59851639315581e-05,0.000194828689916224,5.657121844976e-05,0.00081278370752055,0.000251857448684045,0.000676846437080355,0.000743928232805776,0.00031346039836728,0.0005356035406213,0.000945260140239414,9.34592876964442e-05
