SC145076.PC01507.A06	-0.111325811	0.119721352	-0.02467183	0.060799213	0.026473016	0.036778936	0.065736358	-0.010551616	-0.021869899	-0.029166171	0.004000482	0.019736284	-0.024102743	0.029557011	-0.012357881	-0.015892905	0.005503777	-0.002542987	-0.004314586	0.002855732	0.002051729	-0.000790756	0.001439524	-0.002618373	-0.004107394	-0.00125081	0.00237067	0.001681736	0.002087127	-0.002420324	-0.001768362	0.003027445	0.001298342	0.00177375	0.000721983	-0.000390148	-0.001733689	-0.000508653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145078.PC01507.G04	0.585055531	0.002896504	-0.029523196	0.029899043	-0.003561682	0.026695434	0.006983179	0.000797772	-0.020426726	0.004178053	-0.044907087	0.013708949	0.004648345	-0.005919093	-0.013781681	0.005640378	-0.000858799	-0.001064172	-0.003693002	-0.009013998	-0.011180811	-0.003546685	0.001168328	0.002328906	0.003832367	-0.001543023	0.000349453	-0.000142379	0.000914216	-2.26E-05	-4.03E-05	-0.000309411	2.56E-05	-0.000532959	-9.70E-05	5.28E-05	-0.000501409	0.000396308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145099.PC01507.B09	-0.114249244	-0.055348135	-0.087283873	-0.076032427	0.007836214	0.039389765	-0.036918389	-0.030201477	-0.00129007	-0.059746903	0.008904462	-0.000715172	0.002312989	0.003646764	-0.000903093	0.012243636	0.001278285	-0.005777257	0.000810334	-0.002684666	-0.012327148	0.011686889	0.002318879	-0.00693902	-0.001081519	-0.001213789	0.003275648	0.00095484	-0.001730068	-0.001556007	-0.002034649	0.000966375	0.000549163	-0.000716514	0.000309066	-0.000201728	-0.000496993	0.000149838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145100.PC01507.G06	-0.117741556	-0.056281057	-0.06323023	-0.078209368	0.036199876	0.065646416	-0.028768685	-0.036757125	0.004738062	-0.046791112	-0.009559303	0.02568978	0.01972073	0.0237905	-0.003636496	0.007909417	0.012783863	0.001856241	-0.00169981	0.003401066	0.01222606	-0.005499785	0.001281447	0.005285748	-0.001994255	-0.001617265	-0.000118294	0.001765561	3.77E-05	0.000129227	0.000666197	-0.000111121	0.000214298	-0.000177098	5.23E-05	1.48E-05	-3.10E-05	0.000240834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145102.PC01507.D10	-0.084260177	-0.423726552	0.048390772	0.001319141	0.013537832	-0.000393781	-0.003354992	-0.018322319	0.007176918	-0.005332639	0.002972019	0.000859276	0.013194533	-0.01534287	-0.016036135	-0.004158005	-0.010910423	0.009555727	0.002970379	0.006068991	0.002039773	0.009631311	-0.00949408	0.009879236	0.005830155	0.003057946	-0.000803433	-0.002467169	-0.00185328	-0.002715967	-0.000249407	0.003840239	0.002973612	-0.0029267	0.000819475	0.000513477	-0.000374102	0.000174719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145123.PC01510.E01	-0.112837842	-0.010571354	-0.106183545	-0.026813731	-0.151392669	0.026976807	-0.007817325	0.00012805	0.030494883	0.022881841	0.006873522	0.041703831	-0.01688047	0.002868303	0.013922263	0.000352956	0.007048827	-0.010902251	0.000416721	0.003880825	-0.000597629	0.001108331	-0.002967834	-0.002427073	0.003302347	-0.001548202	0.000780184	-0.003141231	-0.000501918	-0.000736529	-0.001159397	0.000988134	-0.002297464	-0.000282329	0.000277465	-0.0006976	-0.000958086	-0.000189769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145124.PC01510.E10	-0.109923699	-0.020551381	-0.11820944	-0.038085163	-0.159319747	0.02188418	-0.005640359	-0.004355701	0.034260162	0.030482075	0.023791617	0.049831297	-0.001668578	-0.005674546	-0.00832286	0.000389771	-0.005849808	0.012075584	0.007557042	-0.002626895	0.000744394	-0.001084945	0.004375522	0.001772959	-0.004185044	0.001115085	-0.001535497	0.002383536	0.000374743	5.46E-05	0.000172027	-0.001308065	0.002074978	0.000211313	0.000517845	0.000265176	0.000958772	0.000224768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145126.PC01510.D04	0.588856516	0.02003511	0.008866349	-0.010793754	-0.001754397	-0.002301733	0.001708705	0.000991205	0.000970584	-0.001988746	0.006813514	-0.003741526	-0.002835525	-0.003688417	0.000388657	0.001736906	-0.000876919	-0.005692544	0.000692766	0.000434195	0.002551779	-0.001642426	0.001999692	0.004180119	0.000563106	-0.005033579	0.000996277	0.005674317	0.007317944	0.003738008	-0.005197253	-0.00625661	-7.03E-05	-0.006634801	-0.000716874	0.00250945	-0.001190622	-0.00013728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145147.PC01510.G01	-0.106484069	0.140019321	-0.059291896	0.03372406	0.088946091	0.021253686	-0.031708921	0.062493991	0.016628098	0.01369771	-0.015350365	0.009016476	-0.00657434	0.010410486	-0.005698173	0.011925964	-0.004485969	-0.001992693	0.008043548	0.00331958	-0.003972305	-0.004283797	0.001863371	0.004015294	-0.005424143	-0.003038859	-0.005467995	-0.006461985	-0.003364617	0.003119838	0.000574504	-0.000673375	0.001405166	-0.00021755	-0.000755477	-0.000953886	-0.001261802	-0.000760228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC145148.PC01510.C07	-0.10965568	0.135797128	-0.052234792	0.039795611	0.07430989	0.025283996	-0.023255235	0.065028841	0.001045622	7.80E-05	-0.022103343	0.006960756	0.018036009	0.012189953	-0.003277574	0.000779543	0.003277105	0.005283178	0.005965446	0.005883088	0.002714791	0.002264659	-0.001927025	-0.00506732	0.001422515	0.003849316	0.005134576	0.005970671	0.003413285	-0.0040573	-0.001344516	-3.22E-05	-0.001239353	0.000154558	0.001086764	0.000956437	0.001740228	0.000764754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
